X1,X2,X3,X4,X5,val-esp
2.02,-0.57,-1.79,-3.25,-1.95,13.061625524999998
-2.24,-0.11,-0.2,3.8,0.76,-0.14232064000000003
-1.67,-3.53,-2.92,-1.21,-3.61,-75.19112802519999
-1.18,1.0,2.95,3.55,-4.91,60.6755705
-3.2,-0.09,2.26,-1.62,3.61,-3.8064764159999993
-4.18,-4.66,0.26,0.98,4.39,21.788440273599996
1.97,4.17,1.66,-1.35,-4.48,82.47496723200001
2.06,-4.51,-2.15,-0.26,2.52,-13.087482408
0.17,1.31,0.66,0.02,-0.01,-2.939640000000001e-05
-4.55,4.89,4.84,-1.4,3.49,526.1615158799999
-2.02,4.89,-2.95,1.06,1.47,45.405184481999996
0.1,-2.36,-2.5,-3.39,1.44,-2.8801439999999996
1.46,-3.14,2.79,3.87,4.76,-235.61591649120004
-3.17,-2.43,3.47,-2.59,-1.89,130.84483349069998
0.72,-2.91,-2.96,4.85,-2.06,-61.962103872
-4.11,2.96,0.48,-3.02,-4.13,-72.8335980288
4.29,-3.23,-4.16,-4.92,-3.07,870.6761002367999
-2.88,-3.94,4.48,0.27,2.04,28.000169164800003
-2.39,0.5,-4.14,-1.56,-2.84,21.91851792
0.46,4.36,-3.07,-0.06,-2.65,-0.9789935280000001
1.83,4.8,2.4,-2.69,3.49,-197.91616896000002
2.0,4.75,2.79,1.79,2.14,101.53005300000001
3.33,-1.1,0.35,0.51,-4.48,2.9292278400000002
-4.65,2.21,-3.34,1.9,0.71,46.302414989999995
-3.79,-4.42,-5.0,-1.2,1.43,143.730444
3.13,-4.06,-2.89,-2.38,2.54,-222.01324649839995
3.8,-1.91,-1.07,3.26,2.58,65.31877744799999
-2.26,0.25,3.37,3.31,-2.61,16.449278354999997
2.14,-1.53,4.77,-0.07,0.29,0.3170440602
-3.69,1.59,4.61,4.68,2.47,-312.65632742760005
-1.71,2.32,0.43,-2.99,4.16,21.218616806400004
3.17,1.18,-1.79,0.35,2.94,-6.889848545999999
-3.08,2.56,1.68,1.08,3.54,-50.6438811648
3.35,0.29,-0.98,-3.02,1.79,5.146700006
-3.45,0.44,3.03,1.97,4.51,-40.865533037999995
-3.13,-4.07,-3.02,-4.11,1.91,302.0096909082
1.62,3.01,4.49,0.79,-3.19,-55.175417173800014
4.51,-3.54,4.16,-4.26,0.01,2.8293243263999996
4.75,1.84,2.18,-4.24,4.05,-327.18155040000005
3.97,1.04,0.78,4.06,-0.21,-2.7457676064
3.55,-1.86,-2.09,4.17,-1.5,-86.32068885
-3.81,-1.71,1.86,4.54,2.24,123.23608738560003
4.37,-4.71,1.39,0.03,-1.9,1.6307673209999998
2.24,4.11,-4.04,1.94,-1.26,90.91666160640001
-0.39,-0.52,3.52,-3.44,-3.7,9.085959168
1.79,-3.93,4.59,-3.21,-4.71,-488.18474741430003
1.6,4.03,4.5,-3.38,-1.5,147.11112000000003
1.62,-1.63,-4.29,4.91,3.36,186.8876833824
-2.57,1.04,1.08,0.51,-3.6,5.299841664000001
-4.77,-4.11,4.11,2.96,0.21,50.0856170472
0.6,0.83,-4.41,-3.16,-4.05,-28.10671164
4.34,3.71,-3.07,1.87,-0.9,83.192874534
2.93,4.72,-3.68,0.74,-4.09,154.03253588479998
0.14,0.79,-1.1,1.67,3.92,-0.7964350240000002
-2.6,2.7,3.08,-0.05,0.62,0.6702696
3.36,-1.19,4.68,-1.72,-0.63,-20.276878003199997
-1.89,-0.53,-0.53,-3.16,-2.33,-3.908917882800001
-1.09,-2.17,-1.23,0.42,-1.49,1.8206518301999997
-4.9,-1.62,-3.21,1.11,-1.29,36.486215262000016
4.9,1.75,4.8,1.16,-0.62,-29.602272000000003
4.11,-3.49,-3.27,-1.44,-1.48,99.96298335360001
-3.39,-3.79,3.5,-2.93,1.08,-142.29784674000004
-2.51,2.96,4.93,-3.36,-0.92,-113.22425103359997
2.1,-0.35,4.33,4.37,4.33,-60.220529355000004
-1.75,3.38,1.71,-1.83,-2.03,-37.574913284999994
-3.25,-0.35,4.53,-1.23,0.41,-2.5985948624999997
2.18,-0.59,3.5,-3.46,4.46,69.46843372
1.66,1.78,-4.38,1.95,-2.57,64.858953276
-0.33,-1.64,-1.78,-4.09,4.79,18.8728119096
-0.14,-2.58,-1.33,-2.42,0.57,0.6626582423999999
-4.22,-3.63,-2.15,-1.86,-3.46,-211.95642164399996
1.81,0.58,-3.8,-2.32,-3.21,-29.708668127999996
2.91,4.54,4.95,3.19,3.78,788.5632322260001
2.43,-1.21,0.78,-4.44,-2.82,-28.715628427200002
3.86,1.09,-2.88,1.06,0.03,-0.3853305216
1.5,1.6,-0.95,-2.54,-1.68,-9.729216000000001
0.47,-0.54,4.5,0.29,-3.5,1.1592315000000002
0.63,-2.74,2.29,-3.72,3.55,52.203291588000006
3.79,-0.18,2.7,1.81,-3.37,11.235281418000001
-1.41,-0.63,-0.21,3.59,0.09,-0.060272043299999994
2.43,-2.35,-4.93,0.3,2.91,24.577363845
1.95,-2.59,-0.12,-2.79,4.54,-7.676719595999999
-4.14,-1.5,-1.21,3.96,3.08,-91.64797487999998
3.44,1.99,0.64,5.0,-3.22,-70.53706240000001
0.66,3.13,3.61,1.46,-1.83,-19.925050028399998
-0.22,3.87,-1.09,2.67,-3.51,-8.697181264200001
4.09,-1.89,-2.78,1.48,-2.72,-86.5088477568
-0.71,1.5,4.21,-4.55,2.17,44.269318274999996
-0.95,2.08,2.63,4.67,3.38,-82.030672048
-1.77,4.27,3.12,-1.08,-3.58,-91.1722174272
3.87,-2.47,0.84,3.1,-0.98,24.393548088000003
-1.49,-0.39,1.92,-0.96,4.12,-4.4128641023999995
-1.3,-2.92,-4.43,2.95,4.97,-246.55188922
1.23,-1.63,2.54,-1.3,-0.58,-3.8397042839999993
4.09,-1.77,1.22,1.02,-4.89,44.0519802588
4.83,-3.75,-2.1,2.59,4.48,441.342216
-4.91,1.76,-3.19,-4.77,0.13,-17.094113150400002
-2.05,0.6,4.58,1.4,-0.78,6.151672799999998
3.12,3.2,-4.36,-1.65,0.62,44.53143552000002
-2.15,2.14,1.97,-4.11,1.49,55.506845883
-3.52,3.42,0.76,-4.67,-0.26,-11.108939212800001
4.46,3.68,-3.13,0.08,-4.69,19.274798412800003
-3.8,0.74,0.61,-3.27,-2.62,-14.695832568000002
0.62,-4.26,0.05,-0.58,2.29,0.175402092
-3.58,-4.06,-4.73,-4.61,-3.19,-1011.0248014636002
0.92,-1.37,-4.7,4.8,-1.49,-42.36758976000001
3.02,0.23,3.08,-1.58,-3.61,12.2025271984
4.15,-0.14,-1.43,-0.17,0.72,-0.101693592
-1.12,3.72,-0.09,-1.04,-0.42,0.1637895168
-3.49,-3.31,1.7,-0.51,0.66,-6.610228218000001
3.03,4.35,3.87,2.28,3.47,403.55912550599993
2.54,-3.62,-3.18,-2.59,1.19,-90.11895199439999
4.99,-3.91,-0.88,-4.91,-4.7,396.22267458400006
-1.88,0.1,-2.51,-4.3,-0.82,1.6638488799999995
-0.03,1.18,-2.63,2.55,4.51,1.0707195509999996
4.09,-3.9,-4.23,-4.0,4.26,-1149.7353191999998
2.51,-1.78,-0.1,2.08,1.01,0.938595424
-0.5,-3.68,-3.58,4.61,3.22,-97.78171424000001
-3.9,-3.81,0.47,4.11,4.68,134.330649804
-0.2,4.52,-0.84,4.02,-4.62,-14.103137663999998
-1.68,-1.7,3.58,-2.17,-0.99,21.965250383999997
-4.3,0.18,0.63,3.76,-1.5,2.7501767999999993
4.84,3.9,4.07,-4.77,-4.35,1594.0869773399995
2.87,3.81,1.15,2.89,-2.57,-93.39759190650001
4.92,1.93,1.65,4.25,-2.75,-183.11671124999998
4.38,-3.5,4.39,-4.33,-0.75,-218.55252825
-1.59,1.7,-3.55,-0.97,-3.17,29.505664184999993
-1.42,0.61,-2.14,-4.85,-1.25,11.23786225
3.46,4.43,-0.02,-1.79,-0.59,-0.32375379159999995
3.97,-4.37,-2.81,1.72,3.41,285.9308988668
4.96,0.24,4.53,-1.68,4.09,-37.0530284544
-1.8,1.81,-2.14,1.67,1.47,17.115857388
4.53,0.14,3.59,4.27,-1.28,-12.443957836800001
-2.51,-2.8,-3.19,-4.1,-3.96,-364.0000795199999
-2.03,-4.15,-3.24,2.62,-1.65,117.99792774000001
-4.93,4.49,3.8,-4.05,4.92,1676.0886411599997
4.74,4.34,-1.37,-1.39,-1.18,-46.22590749839999
-2.12,0.62,3.82,1.0,-1.05,5.272058400000001
-3.67,-0.63,-3.3,-3.49,1.13,30.090154940999998
-1.56,2.44,0.42,-4.48,0.56,4.010788454400001
0.09,-4.0,-2.64,1.94,2.33,4.29599808
-2.59,-3.4,0.74,3.05,3.76,74.73053391999998
4.2,0.77,-0.49,2.06,-2.76,9.009742896
-0.68,-4.72,4.47,-0.48,0.99,-6.817652582399999
0.26,0.45,2.66,1.22,-1.9,-0.7214079600000001
-1.43,0.89,3.29,-3.93,4.4,72.40476843600001
2.13,3.05,-4.19,0.03,3.2,-2.6131521600000003
2.92,-1.43,3.04,-4.14,-1.03,-54.129004300799984
-0.87,4.75,0.09,-3.88,4.53,6.53710257
-1.82,2.16,2.01,1.75,-4.5,62.225981999999995
-0.79,-2.24,-3.55,-0.63,-2.54,-10.052584416
-1.18,0.17,-2.42,-2.79,1.75,-2.37021939
4.48,4.69,4.87,-0.28,-2.35,67.32954995200002
0.62,0.27,2.87,-2.63,2.19,-2.7671787486
-1.67,-3.39,-0.21,-2.63,3.06,9.567812129399998
2.52,-3.83,2.47,-0.71,3.5,59.24103822
-2.34,4.67,-0.81,-2.71,-3.79,90.9130562262
-1.69,-3.6,-4.17,-2.53,1.75,112.32691469999997
-1.29,-1.35,4.58,0.27,2.18,4.694714802000002
1.81,3.16,3.4,-2.95,-4.74,271.92236712000005
-1.21,1.52,2.32,0.92,-0.48,1.8842824703999999
-2.89,-1.08,1.36,-3.93,0.63,-10.509779548800003
1.37,-2.34,4.39,-1.35,3.94,74.856744378
1.62,-1.45,-3.26,-4.9,-1.22,45.77796972000001
-4.07,-3.14,2.67,-1.5,2.43,-124.37493057000002
1.51,-0.09,-2.55,-2.89,1.63,-1.6324695314999997
-0.94,2.58,1.27,2.79,0.87,-7.476093709199999
-4.96,-0.71,3.35,-3.86,-0.4,18.21512384
-4.85,0.24,-3.38,-1.91,3.21,-24.121709351999996
3.59,0.01,1.89,0.89,-2.93,-0.1769350527
4.61,4.37,3.15,0.82,4.82,250.81517374199998
-1.91,-0.61,-2.23,-3.81,-0.97,-9.6020679561
-0.72,0.7,1.01,-1.77,-0.97,-0.8739707760000001
1.43,1.64,-2.71,0.17,-0.14,0.1512607096
0.37,2.91,2.04,2.04,-0.56,-2.5092450432
-1.62,-3.54,-2.86,-1.06,0.43,7.475816462400002
-1.21,-2.42,-4.75,-4.14,0.01,0.57583053
-3.48,-0.86,1.22,-3.13,0.02,-0.22856612159999998
1.67,-1.99,2.29,2.9,-2.98,65.76870519399999
-2.43,-2.73,2.87,-0.5,2.65,-25.227063225
2.3,-4.84,-1.46,-1.76,0.22,-6.293053184000001
2.98,-4.33,-4.01,-3.09,4.62,-738.6674944572
1.98,-1.0,2.68,-2.49,-0.15,-1.9819404
2.73,-1.01,-3.99,-1.06,4.41,-51.4282055742
-0.4,-4.84,-1.57,4.9,4.57,-68.06397136000001
3.22,-4.85,1.61,-3.37,4.62,391.46718487800007
1.87,-3.03,1.22,3.66,2.19,-55.4075906868
0.43,-1.88,1.13,4.19,0.94,-3.597879591199999
-4.5,3.35,-4.75,-2.5,-2.39,427.84734375000005
2.74,-4.68,-0.12,-2.5,-1.02,3.9238991999999997
-4.11,-2.17,0.96,-4.8,-0.05,2.0548684800000006
1.96,3.81,-1.23,1.99,-4.9,89.56437814800002
0.55,4.97,3.57,2.8,4.1,112.02867059999998
3.86,-1.35,1.85,2.55,0.73,-17.945511525
-4.98,3.38,-3.42,-3.97,2.84,-649.0542468384
3.32,-4.19,-0.05,-4.94,-1.02,3.5046869520000006
1.68,-0.68,0.72,-1.48,-0.3,-0.36520243199999997
0.51,2.38,0.49,3.04,2.97,5.369987145600001
0.64,1.53,-0.56,-0.14,0.11,0.008444620800000002
4.05,2.05,-0.44,1.59,0.24,-1.3940229599999998
0.07,1.75,0.7,3.71,4.25,1.3520631250000001
-1.03,-1.14,1.27,1.1,-2.58,-4.232122092
-3.5,2.82,1.4,-0.12,-0.55,-0.9119879999999999
0.2,-4.93,2.53,4.11,-0.43,4.408671233999999
-2.62,-3.82,4.38,-3.06,-3.55,476.1990714959999
2.46,0.9,-3.9,3.07,-4.0,106.03288799999999
2.54,2.85,-3.58,1.99,-2.75,141.82323045
-1.14,0.62,-4.73,0.68,2.02,4.592170070400001
1.63,0.87,-4.13,2.91,-0.29,4.9425138567
4.61,2.69,-4.4,3.81,4.03,-837.7914110280001
-0.0,3.43,-3.17,-2.19,-4.65,0.0
3.75,-4.96,0.48,4.87,-0.92,40.00101120000001
-1.14,0.84,4.68,3.28,-1.86,27.341150054399996
3.13,0.99,-2.98,-2.33,-3.55,-76.380073209
-4.57,-3.69,4.84,0.19,4.09,63.425636881200006
4.11,2.43,4.25,2.57,-3.23,-352.34869812750003
-0.42,-1.48,1.62,-4.11,-1.67,6.9116909903999995
1.61,-2.02,4.53,3.94,3.4,-197.35611453600004
2.13,2.11,2.26,-0.94,4.65,-44.39676277799999
-3.63,-3.9,2.25,-4.31,1.13,-155.13488347499995
4.38,1.09,-4.3,4.02,3.94,-325.155675528
0.11,-3.74,3.59,-3.53,-1.2,-6.256258536
-0.88,4.48,-3.77,-2.29,3.78,-128.65578485760003
1.11,1.96,2.0,2.96,4.08,52.54857216
-1.76,1.29,-1.95,-4.3,-4.29,81.67003416
4.51,0.98,-2.03,-3.54,-0.14,-4.4466193463999995
-0.48,0.13,-3.34,-3.07,1.54,-0.9853491647999999
-1.21,2.07,-3.13,2.53,-2.59,-51.37127426969998
3.44,-4.09,-4.7,-4.2,1.13,-313.83931152
2.8,-0.73,2.95,-4.83,2.65,77.17842510000001
-4.43,3.73,1.88,5.0,0.95,-147.55842699999997
4.8,3.66,0.33,2.87,1.9,31.613440320000002
-0.16,2.5,3.99,-1.07,1.96,3.3471312
2.16,0.53,-3.89,-2.6,-0.17,-1.9683462240000003
-2.54,4.74,-4.99,-0.47,2.13,-60.1436893644
-1.08,-0.04,0.29,-2.27,-2.1,0.059720976
-0.51,-0.22,2.88,-3.91,2.83,-3.5755967808000007
3.03,4.72,-2.4,-1.23,2.05,86.54756255999997
1.94,-2.97,2.13,-2.86,1.33,46.682645209200004
-3.64,-2.66,-1.17,-4.27,-0.84,-40.632733814400005
3.56,4.75,0.24,-1.63,3.08,-20.37479136
0.35,-3.26,3.12,-0.07,1.4,0.34887215999999993
-0.54,-4.75,-0.79,-0.87,3.79,6.681483855000001
-4.34,-4.17,4.93,2.7,1.38,332.441745804
-2.02,-3.94,4.27,2.39,4.96,402.8608305344
-1.06,-3.9,-1.91,-2.49,2.99,58.78606289400001
3.55,1.24,0.79,0.17,-3.37,-1.9923055820000002
-0.16,-3.52,-3.2,4.63,-0.59,4.923179008000001
-4.62,0.52,-0.17,3.78,2.35,3.6278882640000005
3.66,-2.42,0.48,1.32,-3.63,20.3712765696
1.21,3.0,2.86,2.46,-4.95,-126.41917859999998
1.36,-3.54,-0.17,2.6,-3.78,-8.043706944000002
-0.55,2.73,3.72,-0.09,-1.78,-0.894809916
0.43,2.48,0.42,4.84,1.76,3.8152891391999995
-1.9,-2.69,-4.9,-4.78,-2.85,-341.17304970000004
4.67,-0.3,-4.25,-2.37,3.5,-49.39050375000001
-2.69,-0.79,-2.96,-4.79,-2.36,-71.1080221024
-2.77,-4.11,-3.6,3.36,-2.71,373.19228755200004
1.24,-0.74,-2.17,-1.82,1.64,-5.943309881599999
1.3,-2.59,2.0,2.3,-1.3,20.13466
-4.45,2.02,1.64,0.31,1.5,-6.8550114
4.58,3.91,3.93,-3.62,-2.46,626.7270844008001
2.2,2.71,0.41,3.67,2.79,25.029149706
4.94,-2.73,1.15,1.64,-2.65,67.40267897999999
3.69,0.8,1.62,0.78,4.09,15.256302047999998
1.24,3.58,-3.82,-2.56,0.96,41.675351654400004
0.16,0.57,4.19,-1.95,4.08,-3.040210368
-1.83,0.86,-0.76,-2.7,1.7,-5.490043920000001
-0.5,-3.08,-4.29,4.09,4.9,-132.40287060000003
-3.39,-4.78,1.35,2.41,-0.76,-40.06747717200001
-3.65,-3.92,0.57,3.99,0.52,16.921155887999998
-4.6,-1.57,-3.58,0.97,3.91,-98.05934825199999
0.04,-0.53,1.87,3.41,0.92,-0.12437115680000004
3.6,-0.56,-4.09,3.31,3.36,91.70248550400002
3.56,1.74,-2.47,-0.43,-0.07,-0.46053505680000006
0.52,-2.17,3.19,0.0,2.82,-0.0
-1.75,-0.98,3.72,-1.76,-4.8,53.89655039999999
-1.14,-1.42,-3.26,-1.3,3.43,23.531427191999995
-2.33,-3.84,-1.14,4.89,0.18,-8.977871001599999
0.32,-2.55,-4.04,-2.96,-4.96,48.399949824000004
4.49,3.15,-3.46,-3.14,2.36,362.639113704
-1.28,4.51,-2.4,1.01,2.04,28.546265088000002
2.51,3.98,-0.09,-4.49,-2.8,-11.303258903999998
-0.61,2.51,0.62,-1.49,1.0,1.4144301799999999
0.24,1.91,2.74,4.19,-3.88,-20.4193033152
-3.1,1.51,4.05,3.44,2.53,-164.99570076
2.36,-5.0,3.44,4.34,1.01,-177.93097279999998
-3.64,-3.95,-4.96,3.52,3.85,-966.45925376
-3.68,-2.61,3.94,-4.15,2.16,-339.22386316800004
3.68,1.95,-4.63,-2.45,1.14,92.79708984
0.65,-4.78,-4.33,-2.45,-3.81,125.57992219500002
-4.59,1.62,-1.53,-0.71,-1.89,15.266493030600001
4.61,1.84,-4.2,-0.99,4.59,161.888470128
1.57,-4.82,0.55,-2.33,-4.02,-38.98444486200001
3.21,-3.51,-0.55,1.08,-0.9,-6.023391660000001
-4.32,-3.09,2.71,4.93,3.48,620.6370247872001
-1.89,-3.98,-2.2,4.27,4.36,-308.09306404800003
-4.97,-1.17,-0.81,4.79,4.49,-101.29992498989999
4.41,0.62,2.39,-1.83,-2.54,30.3747691716
2.65,-1.08,-2.57,0.69,0.87,4.415410602
-2.56,1.1,4.48,-3.82,-3.16,-152.28639641600003
-1.71,-1.94,1.64,4.36,-1.55,-36.767142287999995
4.46,-0.77,-4.85,3.82,2.24,142.520948416
-3.39,0.65,0.94,3.4,1.89,-13.31010954
4.42,-3.24,1.83,3.69,-2.11,204.0455795976
2.15,1.6,-1.49,-4.87,1.46,36.444041119999994
0.46,-0.68,-3.31,-4.81,2.2,-10.956264176000001
1.61,0.72,-2.55,-3.63,-1.34,-14.378380631999999
-4.44,-3.81,-0.59,1.92,0.51,-9.773077939200002
3.27,3.96,2.6,0.2,1.65,11.1104136
-0.87,2.04,-1.31,-3.78,0.43,-3.7790354951999996
0.22,2.4,-3.8,3.77,2.16,-16.338516480000003
-0.1,0.32,0.29,-4.13,-3.27,-0.125327328
1.17,3.4,0.96,-2.7,-1.51,15.56957376
3.99,-0.82,2.15,-4.73,3.97,132.092103297
2.69,1.22,-3.42,0.69,-1.96,15.179007614399998
2.38,1.78,1.23,-3.54,-2.89,53.30932402319999
2.24,1.51,2.47,1.95,-2.77,-45.126982992000016
-0.26,3.67,0.02,-2.49,-2.69,-0.12782654040000002
4.4,1.7,-0.91,2.28,-4.56,70.76893824
0.43,3.09,-3.59,3.14,1.4,-20.969065068
4.45,0.39,-1.98,-1.32,2.35,10.659371580000002
-4.14,-4.01,2.15,-4.79,-4.13,706.1041089269999
0.68,-4.14,-3.24,-4.62,3.99,-168.1392613824
3.93,-1.56,-4.28,3.93,-3.48,-358.8663289536001
-4.89,0.67,4.72,-1.11,3.36,57.6750416256
0.16,4.77,-3.99,-4.18,1.24,15.7837147776
-2.21,-0.52,0.25,-2.02,-4.31,2.50129126
-0.07,1.02,2.0,-2.01,-1.87,-0.5367423600000001
1.75,-2.76,1.42,-4.08,-2.19,-61.28296272
-4.13,2.94,0.77,0.45,1.89,-7.951744647000001
4.69,-1.75,3.96,4.83,1.2,-188.37985320000004
0.52,2.66,-0.08,-1.97,-1.82,-0.3967460224000001
-2.0,3.16,-2.05,-0.55,-1.53,10.902474
-3.07,4.79,-2.32,0.25,-2.32,-19.787451679999997
4.67,-2.41,4.95,2.09,1.16,-135.06517866599998
-0.88,4.97,-1.34,3.6,2.61,55.066423104
0.26,-0.86,3.6,-4.24,-2.55,-8.70322752
-4.77,3.65,2.63,4.69,-4.73,1015.7830822755001
2.4,-1.45,-1.66,-1.87,-2.14,23.117598240000003
0.3,-4.92,3.0,0.17,0.7,-0.5269320000000001
0.28,1.64,-4.91,-1.02,0.97,2.2307724768000003
-0.3,-2.0,-3.01,-0.3,2.68,1.452024
3.75,-4.44,2.7,0.91,-0.04,1.6363620000000003
-3.45,-3.48,-3.71,-3.23,-2.32,-333.781879536
1.87,-3.1,4.23,-4.71,-3.84,-443.50222118400006
-3.08,1.82,-2.11,0.34,-0.54,-2.1715870176
-3.32,-4.47,-3.61,4.25,-1.96,446.2701205199999
-1.91,1.35,-4.81,-4.38,-1.78,96.69551369399998
-0.23,4.08,2.9,-2.41,4.97,32.595633672
3.43,0.68,-2.69,-4.17,0.49,12.8199829548
2.84,-3.45,-0.18,-2.19,-0.87,3.3602632919999995
-4.52,-3.11,1.72,2.87,0.13,9.0209550704
-2.62,1.49,-1.68,0.35,3.56,8.171746463999998
1.48,2.19,-4.81,3.46,-0.18,9.709559121599998
-1.28,3.42,4.49,-1.64,-4.69,-151.1816592384
-4.29,1.81,-0.48,-2.25,4.96,-41.59501632
-1.58,-4.3,4.34,2.16,3.34,212.723509824
-1.68,0.37,-4.12,-1.64,-3.69,15.498099187199998
3.15,0.25,4.4,-1.69,-1.25,7.3198125
1.77,-3.06,0.98,1.01,4.48,-24.0170773248
0.19,-2.11,-3.46,2.93,-2.26,-9.185191485199999
1.66,-0.94,0.04,-3.97,2.72,0.6739929344
1.55,4.79,-2.95,0.86,-1.87,35.223238655
3.87,-0.17,-1.62,1.91,1.86,3.7863539748000012
-4.53,2.43,-2.31,-0.73,2.91,-54.01722935070001
-5.0,-0.29,3.97,1.49,-3.65,-31.30672525
-4.64,2.04,-0.53,4.14,3.37,69.99294378240002
-3.74,4.69,-4.41,-2.94,-4.13,939.2482973412001
0.34,-0.83,-0.9,-1.74,-0.28,0.12373905600000003
-4.82,-3.79,-0.55,2.42,-2.72,66.13528169600002
3.77,3.24,-4.3,-0.92,-0.06,-2.899304928
-0.05,2.36,-1.41,2.89,-0.38,-0.18271851599999997
4.44,-4.74,-3.01,4.51,-3.09,-882.8010248904001
-2.35,-2.39,-2.69,3.35,1.0,-50.61308975
2.49,-2.77,-1.64,-2.45,-3.89,107.80493694600001
3.48,0.83,-4.78,3.75,-2.73,141.34457609999998
3.33,4.73,3.06,2.42,3.1,361.579550508
1.1,-2.02,-1.08,-3.59,2.08,-17.919487872
-1.64,-0.66,-1.04,-2.8,0.67,2.1118056960000002
-4.49,4.62,3.88,0.25,-2.17,43.66362462
-1.0,-3.66,3.12,1.72,-2.0,-39.282047999999996
3.99,2.1,-0.8,-2.2,-2.42,-35.687836800000014
0.75,-0.34,-2.64,2.9,2.67,5.2125876
-2.12,-3.44,2.56,3.28,-2.96,-181.2591017984
-1.52,0.87,1.53,-0.2,3.22,1.3029871680000003
-2.28,0.05,-3.08,-4.53,3.45,-5.48747892
-2.5,-0.95,-4.92,1.97,2.7,-62.152515
-1.94,4.93,1.85,0.44,0.63,-4.904713044
0.29,1.12,-0.65,4.92,3.08,-3.199228032
2.97,4.97,0.94,-1.81,-0.75,18.835646445
-1.19,2.07,3.1,-1.88,1.24,17.801579376
-4.16,-3.79,2.38,3.7,-4.56,-633.105467904
4.86,-1.27,1.79,-4.77,-3.54,-186.5583372204
-0.79,1.11,3.36,-1.11,-3.97,-12.983830372800002
-0.98,-1.54,4.89,2.73,1.56,31.429892894400002
0.15,-3.54,1.83,-2.39,4.11,9.545206617000003
-2.06,-2.41,3.79,-1.0,-0.44,8.278966960000002
-1.91,3.82,-3.66,4.38,-2.95,-345.043572732
0.67,2.65,3.63,4.55,-1.75,-51.3188300625
2.49,-0.69,2.61,3.23,0.37,-5.359116419099999
-2.04,-1.85,-1.81,-3.33,-1.72,-39.124891944000005
3.32,0.88,-0.6,-1.74,-2.04,-6.222306816
-2.79,3.94,-4.25,0.27,-0.42,-5.29788357
2.83,-3.2,1.65,4.53,4.39,-297.15502608
0.55,2.77,0.13,-0.75,-0.64,0.09506640000000001
-1.18,4.84,0.56,3.51,-0.93,10.4401192896
-4.3,-2.81,-2.42,-3.92,2.87,328.971371344
-3.68,4.04,-4.51,-1.24,-1.47,122.2206940416
-3.69,-4.35,0.14,0.09,-4.14,-0.8373104459999998
2.32,-3.24,-1.59,-4.05,-3.6,174.25596095999998
-3.51,-0.83,3.03,-3.81,0.98,-32.95936900619999
-2.52,4.86,-3.28,-1.7,0.51,-34.828097471999996
-4.38,-4.81,-3.16,-2.95,-2.2,-432.06686952000007
2.2,3.45,-2.62,4.25,-3.07,259.45997550000004
1.35,-1.57,3.85,-3.46,1.58,44.60949801
-3.91,-4.94,1.39,-2.59,3.66,-254.50677983640006
4.05,-3.82,-0.4,3.71,-3.29,-75.53499156
-0.19,1.44,0.32,-3.21,-4.07,-1.1438406144000002
-3.76,2.42,-2.48,2.56,0.99,57.191310950399995
1.93,0.22,1.27,0.61,-3.51,-1.1545710461999998
4.34,-2.24,-0.03,-0.43,1.92,-0.24078458880000003
-4.65,3.61,4.74,1.81,2.24,-322.60053974400006
-0.19,1.66,0.35,-0.13,-0.37,-0.005309759000000001
-0.58,-0.95,-0.84,4.95,-1.78,4.07808324
-0.5,-4.15,4.77,1.84,-0.68,-12.384064800000003
-4.97,4.84,-1.01,-1.99,3.93,-190.0066281036
-4.41,0.63,-2.27,-3.15,4.22,-83.835508113
0.81,0.59,-2.62,-2.58,0.22,0.7106908248
-3.33,-3.02,3.83,-1.59,4.46,-273.1378795092
-1.4,1.13,4.06,-4.55,1.14,33.31568603999999
-4.58,-4.83,0.32,2.35,1.54,25.618350912000004
0.77,1.98,0.81,4.16,-0.83,-4.2639524928
-4.61,3.27,3.67,0.84,2.37,-110.13931582920002
-1.31,-0.28,3.04,0.23,-1.49,-0.3821351744000001
-2.19,3.38,-2.12,3.35,-4.56,-239.72113526399997
-1.19,-3.47,4.48,1.55,-0.07,-2.0071701440000003
0.59,-0.34,-2.95,-3.24,-0.27,0.517680396
4.56,0.47,0.27,1.79,3.18,3.2938712208000003
1.57,-1.25,-3.3,0.97,4.34,27.26371725
4.29,2.84,-2.8,-2.14,0.86,62.783552832000005
-4.92,-4.92,-3.67,-3.26,-4.31,-1248.2200088927998
-1.94,2.07,-4.75,-2.44,-3.18,148.00712795999996
-2.38,-2.03,2.5,-2.08,2.64,-66.3254592
3.93,2.07,3.21,0.13,3.55,12.051459166499999
2.31,-4.77,-1.93,-2.96,-0.79,49.72862719439999
1.83,2.37,-4.81,-3.75,4.07,318.3978958875
-0.03,2.01,3.93,-2.45,2.28,1.3237646939999996
2.62,-1.29,4.41,1.41,-2.21,46.4452149798
-2.27,-3.59,2.17,-3.68,0.5,-32.53852504
-2.86,-4.87,1.71,1.8,-2.11,-90.45780915600001
-2.75,1.38,4.87,1.5,-2.59,71.80121024999998
-3.46,0.03,-0.75,1.24,-0.0,-0.0
-2.61,2.96,-0.22,2.34,-3.06,-12.170044972799998
-3.41,-4.9,0.26,-0.14,-3.09,1.8793614840000006
3.75,-0.01,0.72,0.1,-2.84,0.007668
2.91,-2.58,-0.38,4.46,-0.22,-2.7993282768000003
