X1,X2,X3,X4,X5,val-esp
0.96,-2.92,0.04,2.85,4.59,-1.4668024320000002
-3.35,0.7,-4.37,-0.6,3.17,-19.491030299999995
0.39,2.3,3.13,-0.66,-3.37,6.244686162
0.63,-3.43,0.3,-0.32,1.2,0.24893568
-3.92,0.59,1.92,2.93,-1.94,25.241122099199995
-4.43,-2.28,-2.03,1.16,1.01,-24.022266139199992
-0.96,4.32,-2.67,0.63,-1.07,-7.464325478399999
-2.78,-3.58,-4.19,4.77,4.44,-883.1677354128
-1.51,0.94,3.09,-1.28,-2.4,-13.473626111999998
-2.43,2.57,0.75,-3.04,2.44,34.742740319999996
-3.8,0.62,2.43,-4.75,1.41,38.3437233
-0.56,4.3,4.9,-2.94,-2.21,-76.66412208
-0.8,-0.45,1.21,4.83,-4.59,-9.657121320000002
-4.08,3.69,-3.99,3.03,-3.44,-626.1242089535999
-1.17,4.8,-0.51,-1.24,-0.29,1.029951936
2.35,-3.1,-2.14,2.47,4.79,184.44878387000003
2.88,-3.89,-1.91,1.52,1.99,64.7250091776
-2.53,-0.13,-0.95,0.32,-1.51,0.150978256
0.06,0.39,0.03,-2.76,0.75,-0.00145314
1.59,-3.58,3.96,-3.29,-4.84,-358.93565104320004
3.76,-0.51,-4.46,1.23,-0.16,-1.6831312128
-0.19,-0.55,2.8,4.88,-0.63,-0.89956944
-0.19,3.54,-3.92,-2.38,3.16,-19.8292811136
-2.55,0.93,4.4,-4.48,0.75,35.06025600000001
4.07,-2.91,-0.97,-2.92,2.74,-91.91630271120002
3.88,3.51,4.5,-0.65,-1.31,52.183836899999996
-4.74,0.04,-2.43,-2.91,-1.23,1.6490837304000003
4.7,-1.07,-2.1,-4.09,1.54,-66.51888474
-2.61,-2.27,-3.92,-3.9,-3.34,-302.526557424
2.12,4.96,3.92,1.43,0.72,42.439683686399995
2.2,-4.55,-2.77,4.33,1.92,230.51700671999998
2.87,1.86,3.49,-0.48,-3.15,28.169040816000003
1.52,-3.86,4.81,1.87,-3.66,193.15175605439998
-3.98,-2.97,0.04,-1.69,-1.99,1.5901543944
-3.63,-1.07,1.47,-4.22,4.42,-106.4982466548
4.33,0.24,4.72,-2.72,-2.95,39.357912576
-3.18,-2.12,4.59,-4.74,-0.39,57.20297487840001
0.35,4.98,-0.17,-3.02,2.12,1.8970951440000003
-2.64,2.49,-2.42,4.12,4.17,273.3077274048
-3.59,-0.15,-1.16,-1.03,2.76,1.7757834479999994
-2.6,-3.49,0.25,-1.19,-0.66,1.7816799000000003
-2.2,-2.66,-3.55,-0.97,-0.73,-14.71049426
2.75,4.44,-1.8,-1.45,4.46,142.13172600000001
0.74,-2.72,-1.52,-4.35,1.45,-19.297518719999996
4.73,4.45,2.56,-4.88,2.81,-738.9027092480001
-1.91,-3.46,-3.63,1.33,0.22,-7.019245186800001
-4.03,-0.08,-3.64,-3.22,-3.4,-12.847872128000002
3.49,-0.73,3.15,4.61,-2.49,92.12109961950004
-4.68,3.07,-1.13,-3.98,-4.6,297.23748350399995
-2.02,4.91,2.5,1.18,-1.21,35.403014899999995
-4.1,-0.74,1.97,-1.22,2.18,-15.896376007999999
-3.91,-3.65,2.05,-3.15,-3.17,292.1415296625
4.59,-3.29,-4.72,-2.33,-3.14,521.4781921103998
-3.73,0.26,-0.09,3.21,4.17,1.1683306674
1.54,2.47,-2.96,0.83,2.39,-22.334970257600006
1.78,4.78,-4.49,-4.76,-0.36,-65.4641741376
-1.02,3.48,1.08,1.81,1.73,-12.004051478400001
0.31,-3.09,4.27,4.97,-1.84,37.404362738399996
0.97,0.12,-3.09,-2.36,0.35,0.29709237599999994
-2.51,3.97,-0.37,0.77,-3.64,-10.333752629199997
4.44,-2.39,2.43,3.2,0.23,-18.978634368000005
-2.88,0.3,-0.16,-1.72,3.43,-0.815560704
-4.3,-3.42,0.85,-3.48,-2.14,93.09074472000002
4.49,4.1,-2.41,4.68,-2.23,463.01808711599995
-0.48,0.18,3.63,-4.44,-2.74,-3.8155214592
4.23,4.15,-4.72,-2.55,3.99,843.0309883800002
0.59,4.9,-4.36,3.23,0.25,-10.178343700000001
-0.58,3.28,-4.66,1.52,1.7,22.907635455999998
4.41,2.41,-4.38,-0.18,4.73,39.6335878092
-4.8,4.45,-0.74,1.39,0.97,21.311769119999997
-3.15,4.09,-3.2,1.1,-3.74,-169.60870080000004
3.21,-0.46,-2.49,-4.13,2.68,-40.69556260560001
-3.86,-3.18,-1.09,-2.57,-4.27,-146.8256462148
1.56,2.64,2.15,-3.7,-4.05,132.6855816
-4.79,-0.95,3.08,-1.65,3.95,-91.34628194999999
4.64,-0.97,-3.0,3.46,2.24,104.64900096
4.84,-0.48,0.62,1.51,0.36,-0.7829927423999999
-3.18,-0.32,4.2,3.07,1.61,21.124704384000005
2.3,-1.69,2.05,-0.0,-0.29,-0.0
-3.25,-0.1,2.31,-3.61,-0.59,1.599022425
-0.53,-1.85,4.86,-2.52,-3.9,46.832680440000004
4.12,4.41,4.28,0.43,3.51,117.36947083679999
-4.23,1.59,-2.11,4.52,-0.17,-10.904538826800001
-4.69,4.07,-0.1,-1.87,-1.27,4.5332803670000015
-0.71,-1.72,-1.36,2.21,-4.65,17.067540047999998
2.56,-0.27,4.77,2.15,0.09,-0.637974144
2.27,4.47,-0.8,-0.11,-4.59,-4.098535847999999
-1.15,-2.76,4.85,-3.3,3.71,-188.46751769999995
2.42,-2.17,0.88,1.53,3.53,-24.958811908799994
-2.1,-3.38,-2.77,4.61,-3.99,361.650929094
-2.91,3.43,2.8,-3.86,-4.26,-459.55981310399994
4.94,0.16,-3.03,1.63,-2.38,9.290821612799999
-1.29,2.82,1.37,0.09,-4.16,1.8659294784
-4.04,4.02,-2.65,-3.51,2.97,-448.659489564
-2.33,-3.54,1.72,-4.15,-1.71,100.677364236
2.91,3.57,-2.66,2.96,-0.06,4.9077880992
-1.34,-2.76,2.68,0.23,3.79,8.6400393504
4.18,-4.74,-1.14,2.07,-4.38,-204.78772939679993
3.38,-0.5,-2.91,2.31,-4.13,-46.918241370000004
-0.28,4.65,4.08,0.5,0.4,-1.0624320000000003
4.04,-2.05,-1.01,-2.62,-1.22,26.737310648
4.84,-4.49,-3.66,1.85,-1.48,-217.774102128
1.22,1.88,4.64,0.45,-4.52,-21.646446335999993
-3.0,-2.7,-4.15,-1.95,2.36,154.69623
-0.26,-3.3,4.76,4.23,3.03,52.345244952
3.39,2.19,-2.55,4.46,-1.3,109.76457609
3.99,-3.48,-4.06,-2.84,3.53,-565.1597425823999
1.64,1.28,2.69,-2.23,1.67,-21.029426636799997
4.97,4.45,-3.59,0.56,2.48,-110.26826876799998
3.91,-3.56,-0.32,-3.33,2.0,-29.665451520000005
1.61,-3.93,1.91,-0.22,-4.91,-13.054371468600005
1.74,0.69,2.05,4.52,4.89,54.40007444399998
3.25,0.08,0.52,-3.84,1.69,-0.87739392
-4.91,2.94,2.26,-3.14,-4.75,-486.58701965999995
2.14,0.75,2.72,-3.55,3.45,-53.46768600000001
-3.9,-0.61,-1.24,-2.98,4.12,36.218428896
-0.23,-1.52,-4.62,2.34,3.73,-14.0973696864
1.94,2.43,1.79,3.38,-3.72,-106.1012925648
-1.48,4.25,-3.72,-4.47,-2.8,292.8593808
2.28,-0.85,-4.25,-0.54,-0.92,4.0918932
-3.86,-3.62,-0.6,1.66,-4.85,67.49893992
-3.95,4.31,-2.02,3.14,3.99,430.8521644140001
-3.23,0.29,4.68,-2.37,0.63,6.5453860836
-1.63,2.03,3.63,3.22,-4.95,191.448222273
3.67,4.58,-4.94,-1.43,-0.44,-52.24529733279999
-0.78,1.71,3.18,-3.25,-1.35,-18.609511050000005
2.92,-1.44,-1.86,3.99,-4.89,-152.59490830079997
4.34,-3.91,3.37,-2.13,1.35,164.440867689
-1.95,2.45,1.67,-1.28,4.51,46.05785184
0.29,0.46,-3.51,1.51,-0.88,0.6221893391999999
-0.28,2.17,4.1,0.22,-0.77,0.422002504
1.79,-1.92,-4.49,-3.79,-3.02,176.6227952256
-1.82,-3.56,-2.21,4.31,2.16,-133.30446030720003
1.75,-1.76,-4.73,1.21,-1.68,-29.614643520000005
-0.44,-0.86,-3.18,-2.99,-0.36,-1.2952450368000001
-3.44,3.21,2.58,-1.23,2.84,99.5191441344
3.16,3.54,2.64,1.7,-3.92,-196.801887744
3.72,-3.83,4.47,0.48,2.54,-77.64691242239999
-0.8,-4.5,-0.73,-0.16,-2.19,-0.9208512
-0.53,-0.86,-3.61,-2.61,-1.78,-7.644375860400001
0.2,3.72,-0.12,3.12,2.22,-0.6183889920000002
-2.69,-1.02,-0.03,4.61,-0.26,0.09866156039999999
0.74,2.82,-3.12,-2.86,-3.59,-66.84915219839998
3.88,-2.36,2.38,0.68,3.03,-44.90267631359999
1.22,-2.78,-2.39,-0.43,-3.42,11.920571834399999
0.97,3.33,-4.47,-1.66,0.05,1.198399401
2.41,-0.56,3.17,1.36,-4.21,24.4954451392
0.83,-3.63,2.32,-2.72,0.71,13.498948953599998
1.87,4.09,1.2,-0.87,-3.25,25.950681899999996
-1.9,0.55,1.12,-3.23,-3.62,-13.685019040000002
0.48,-2.38,-1.95,2.48,3.83,21.159395712
4.47,-0.95,-2.52,2.12,3.75,85.074381
-1.53,-0.7,-1.47,-3.3,-4.62,-24.002845019999995
2.24,0.99,-2.22,4.33,0.06,-1.2790141056
0.9,-3.29,-4.59,-4.75,-2.11,136.215697275
-1.42,1.63,1.9,4.91,2.15,-46.424742309999985
-0.15,-3.69,-4.16,1.83,0.7,-2.94957936
4.04,0.32,2.53,0.26,2.04,1.7348238336
2.64,-3.5,4.65,-0.62,-1.51,-40.2247692
-2.45,-2.31,0.87,-3.93,2.21,-42.764376154500006
-2.31,4.88,-2.26,4.68,-4.15,-494.805126816
-3.61,1.85,-4.25,-1.56,-0.16,7.0845528
2.43,-4.93,4.79,-1.31,-2.57,-193.1937734907
-1.59,-2.95,-2.29,0.99,-2.8,29.77473114
0.47,-2.37,1.75,4.48,0.17,-1.48460592
-4.29,3.33,0.96,-1.98,-2.69,-73.04495552639999
-3.06,1.03,3.82,2.68,-4.98,160.68900104640002
-3.12,-3.48,-0.92,-2.72,2.8,76.076163072
3.2,-4.18,0.04,2.32,4.73,-5.871314944
0.08,2.2,2.7,-3.3,1.21,-1.8974736000000003
3.04,4.94,-2.76,3.62,4.13,-619.6810803456001
-0.57,3.26,3.26,-4.12,-3.07,-76.62061742879999
4.23,-1.79,0.94,3.49,-1.45,36.017592579
-2.84,1.35,-0.09,-1.35,0.24,-0.11179944
-0.55,4.59,-1.82,2.81,-2.0,-25.8215958
1.47,2.61,3.22,4.38,-0.06,-3.2466769271999993
2.18,3.08,2.43,0.77,-3.43,-43.0921664712
3.02,-1.71,1.73,-0.6,0.09,0.48243956399999993
-1.55,0.86,0.86,-0.31,1.29,0.45843736199999996
-0.22,-0.69,-2.66,-4.27,0.16,0.27586796159999993
-3.11,0.59,3.73,2.11,-0.49,7.076194600299998
1.48,-2.92,-0.88,3.52,1.7,22.757199872
-4.84,3.24,-0.28,-1.17,2.38,-12.226755340800002
0.4,0.59,4.88,3.57,4.79,19.694073503999995
4.3,0.82,2.22,2.6,-0.14,-2.8492900800000003
-2.51,3.65,2.67,1.99,-0.85,41.37612825749999
1.67,0.44,-4.25,-4.81,-3.17,-47.61704233
2.81,2.59,3.66,0.42,-1.38,-15.4388712744
2.61,-1.42,-4.98,-1.23,-3.34,75.82453798319999
-0.84,2.02,0.53,3.11,2.32,-6.488658220799999
3.25,-0.71,-4.2,0.66,-3.11,-19.892772900000004
4.08,4.8,1.94,-3.57,4.08,-553.3902581759999
1.94,-2.62,-1.74,-0.73,-1.94,12.524974766399998
0.21,-0.86,-1.43,-1.2,0.9,-0.27891863999999994
0.35,1.44,1.39,-2.99,0.46,-0.9635502240000001
4.96,-1.39,-0.67,2.12,1.04,10.1845179904
-3.93,-2.85,-1.25,-1.6,4.17,93.41217000000003
2.2,0.47,-4.12,2.3,2.68,-26.259133119999998
-0.6,3.13,0.48,-4.61,0.66,2.742721344
3.72,2.53,4.99,-1.15,3.27,-176.607685782
2.14,-4.43,1.31,-0.48,1.55,9.239782128
-0.84,4.57,1.15,0.3,4.62,-6.11866332
1.49,-2.54,1.04,4.18,-1.14,18.755750956799996
0.9,-2.7,0.96,-4.2,-0.16,-1.5676416000000004
-4.07,-0.22,3.57,-0.93,4.4,-13.080397176000002
-3.17,1.52,-4.97,-0.78,-4.53,84.6159127632
-4.58,4.11,-2.37,3.67,0.38,62.21646140760001
2.2,2.09,-4.36,2.87,-1.92,110.468531712
1.25,0.73,3.51,3.96,0.42,5.3270216999999995
4.67,-1.72,-1.35,-2.38,-1.4,36.13134168
-1.59,-1.27,4.02,0.2,-4.94,-8.020174968000001
4.4,1.78,-4.91,-2.19,0.04,3.3686685120000006
-0.11,-0.81,-4.37,-0.54,2.38,0.5004144684
1.95,3.71,-0.12,-0.41,4.62,1.6444307879999998
-3.34,-1.52,3.75,-4.12,-2.64,207.07251839999998
2.17,1.52,-3.93,-2.87,3.51,130.5824718744
-2.96,3.41,-1.29,-0.8,2.37,-24.687330624000005
-0.46,-1.41,2.71,-3.75,-0.91,5.998171725
3.3,1.8,-1.52,2.29,-2.2,45.487094400000004
3.97,-1.66,1.62,-0.36,2.19,8.417056161600001
-1.9,0.92,-3.06,-1.59,-1.93,16.414108056
0.73,2.05,-4.1,-4.33,3.08,81.82748265999999
-3.11,2.5,-0.56,-2.11,-2.09,19.200704599999998
-2.72,-0.13,3.86,0.82,-3.18,-3.5591028096
-4.8,1.2,-4.26,4.43,3.95,429.37119359999997
1.74,2.1,0.06,4.77,0.2,0.20915495999999997
0.8,-1.11,0.66,-1.74,-1.17,-1.1931416640000003
-3.43,-4.1,3.74,1.81,1.19,113.28570591799999
-1.44,-4.52,4.15,3.19,1.15,99.09176111999999
0.18,-3.2,2.92,-2.28,-3.25,-12.463027199999997
-2.6,-3.82,0.32,-4.79,-0.25,3.8059424
1.36,2.91,1.84,3.28,-3.61,-86.2245161472
-2.34,-0.87,-1.58,-1.02,0.13,0.4265163864000001
2.75,-0.07,0.87,-3.4,-4.37,-2.48834355
0.22,4.7,3.94,1.38,1.64,9.220186272
4.62,0.18,2.41,-1.14,4.78,-10.9210468752
-2.45,3.95,1.32,-2.43,1.65,51.218555850000016
-0.36,-0.07,4.53,2.17,-0.5,-0.12385926
4.95,2.48,-3.32,-1.89,3.62,278.846590176
-0.36,-3.11,0.58,-1.19,-3.42,2.6427978863999995
-1.3,-2.99,1.94,1.03,2.78,21.592269452
-1.48,-0.57,0.12,3.78,3.91,1.4961887135999998
0.62,-1.07,-4.71,1.87,-4.71,-27.5206627278
3.35,-1.27,2.67,1.62,-2.93,53.919073899000004
4.72,4.7,2.0,1.84,1.31,106.94462720000001
1.33,-2.03,-1.16,-3.2,-0.07,0.7015420160000001
4.21,-0.02,-0.35,4.57,-0.83,-0.11178265699999998
0.18,1.34,0.03,-2.58,0.98,-0.0182955024
-4.85,-0.69,-1.95,-0.57,2.07,7.699643932499997
2.1,-0.65,1.72,-2.52,-1.04,-6.153114240000002
5.0,0.92,-4.08,0.07,2.78,-3.652252800000001
-1.66,0.94,1.22,4.59,1.69,-14.767098184799995
-0.4,0.41,-1.94,4.74,1.72,2.593894848
0.57,-0.1,3.0,1.87,-4.98,1.5924546000000002
-3.29,4.47,2.24,2.8,-1.08,99.616946688
0.41,1.86,3.12,3.95,3.15,29.604589560000004
-4.19,-3.91,-4.98,2.06,-1.82,305.8853880264001
0.85,3.58,3.69,4.41,-2.38,-117.85387458600002
2.36,-3.96,1.81,-1.01,-0.18,-3.0752444448
1.45,3.2,0.39,-2.32,-2.09,8.774388479999997
-2.39,0.33,-2.76,-4.58,-2.0,19.93959792
2.49,-1.99,-0.17,2.55,-0.61,-1.3103018685
-1.71,1.09,1.03,0.94,-0.08,0.14437023840000002
4.37,-3.57,2.87,4.08,-3.76,686.8779228863999
3.56,1.73,-3.03,3.41,2.58,-164.1771886392
2.92,4.29,0.6,2.73,-3.61,-74.07322322399999
-4.92,0.63,-3.86,0.23,2.43,6.686934458400001
0.65,2.34,-4.59,1.26,-4.28,37.649239992
-2.24,2.81,2.96,4.96,0.66,-60.99182960640001
2.09,-3.36,-0.02,4.34,-4.1,-2.4991317119999996
2.85,-4.26,1.38,1.86,4.66,-145.22199760799998
-2.52,-3.14,-1.9,0.29,-0.35,1.52598348
-4.62,3.74,-2.46,0.01,3.9,1.657728072
-4.96,-4.97,0.61,1.68,-0.38,-9.5997689088
4.98,1.57,-2.27,1.17,0.57,-11.8362892518
-1.12,1.06,-0.43,4.43,-2.93,-6.626187030400001
-2.66,-4.86,-4.98,0.91,-0.56,32.80776670080001
-1.25,3.86,1.52,-0.18,-0.25,-0.33003
-2.76,1.06,3.31,-1.73,-2.58,-43.2223872624
-1.53,-4.82,-0.09,-2.98,2.73,5.3995788756000005
4.58,-3.18,1.2,-1.52,2.69,71.46110246399999
-1.3,0.34,2.72,-0.44,3.36,1.777391616
3.51,-1.31,-0.25,4.4,3.07,15.527783699999999
-3.97,-0.62,-1.29,0.48,-0.06,0.09144593279999999
-2.62,4.41,-2.88,4.85,-2.84,-458.344946304
3.97,0.99,3.53,-1.72,0.41,-9.783915886800001
2.84,3.5,0.51,1.26,1.66,10.60315704
3.11,0.11,2.7,-4.92,4.56,-20.722721184
-4.51,-4.25,4.12,-3.85,-0.46,139.8560471
3.12,0.74,3.85,1.89,3.94,66.191933808
-4.83,-4.85,-3.67,2.35,-0.11,22.223654722499997
1.49,-2.5,3.24,2.9,1.79,-62.65017900000001
-4.25,1.06,2.39,-1.44,-4.32,-66.97904256
2.59,2.47,2.45,-4.44,1.59,-110.64782874600003
4.82,2.23,1.99,-0.0,1.19,-0.0
4.96,-2.82,0.99,-0.36,4.66,23.2302774528
-2.93,1.57,-1.89,0.82,0.56,3.9923715888
-4.32,1.87,-0.17,-4.85,1.4,-9.32489712
3.28,-4.7,1.8,4.87,-0.54,72.97379424000002
-3.39,-4.14,1.19,-0.66,-1.34,14.7705182856
1.34,1.41,4.55,-0.54,-1.73,8.031102534
3.6,-4.56,4.47,-3.09,-1.16,-263.02155148799994
1.39,2.29,-1.78,-1.65,-1.25,-11.685955875000001
-0.54,-0.5,4.04,-1.16,0.91,-1.15144848
-0.32,-2.82,3.9,0.39,4.28,5.874515712
-2.54,3.95,4.38,-0.2,4.53,39.813753240000004
3.23,2.31,4.31,-1.95,0.3,-18.812548754999998
-4.55,3.11,-3.27,3.5,-2.28,-369.25163729999997
-1.85,3.67,3.53,2.21,-0.28,14.830739378000002
-3.12,-2.58,-4.44,2.16,1.43,-110.39440389120003
2.69,-2.8,3.82,2.03,-4.26,248.81657707199992
-1.3,-1.15,4.75,3.09,-0.65,-14.262860624999998
-0.88,-3.63,2.67,0.44,0.27,1.0132509024
-4.87,2.58,1.88,2.75,2.65,-172.1413023
1.22,-1.33,2.49,0.63,-3.41,8.6797206342
-0.7,2.44,-2.98,1.71,-2.83,-24.631262711999998
-0.27,3.69,0.89,-3.82,4.88,16.5296372112
1.06,1.93,-1.07,-0.13,-3.39,-0.9646949442000001
-0.36,-4.36,2.78,0.44,-2.92,-5.6062093824
-4.42,-4.11,-4.1,-2.27,4.14,699.961488876
4.44,0.77,-3.92,-4.78,-0.46,-29.467649164800005
-4.03,-1.22,-3.44,1.24,4.15,-87.03483318400002
-2.64,0.84,-2.04,2.62,-2.28,-27.0239929344
-3.69,-1.39,-3.86,-2.18,4.85,209.32770079799997
-3.15,2.39,1.64,3.18,2.75,-107.9722413
-3.16,-3.94,-3.68,0.64,0.05,-1.4661591040000002
0.07,-1.43,-2.8,4.55,2.83,3.60902542
4.78,-1.08,3.92,2.03,0.7,-28.756219968000003
-2.28,4.26,0.53,3.53,-3.29,59.78481904079999
0.64,-3.17,-3.57,-4.64,1.12,-37.6394661888
3.23,2.04,1.37,4.57,-1.38,-56.93096474640001
-2.09,-2.78,-1.23,1.35,1.41,-13.603450310999998
2.52,-2.09,1.02,-2.91,-4.0,-62.531663040000005
3.18,-3.49,-2.07,-2.47,-3.49,198.03651386220005
-3.22,-2.66,0.2,2.39,-0.72,-2.947799232000001
1.82,3.36,0.33,-4.12,1.71,-14.2173263232
4.23,3.86,-4.78,-4.19,3.8,1242.6624870480002
-3.0,-4.72,-4.49,0.74,-1.36,63.98530176000001
-2.23,4.48,-1.25,-3.72,-3.94,183.0341184
-1.81,-1.88,4.84,0.13,4.75,10.169948360000001
4.91,-0.08,4.39,1.4,3.59,-8.666794192
0.58,4.35,-2.11,4.01,-1.61,34.36924203299999
-1.76,3.14,-3.51,2.13,3.76,155.35201144319998
0.43,0.44,-1.95,-4.18,-2.87,-4.4260256039999994
-4.75,3.31,1.06,-4.65,4.55,352.6077213750001
-2.61,2.49,-4.02,-4.5,1.19,-139.90247018999997
3.6,0.39,-3.15,-4.06,1.47,26.394961319999997
-2.86,-2.56,-3.07,3.89,-4.67,408.32959298559996
0.26,-3.34,1.08,-4.01,2.72,10.2295574784
4.19,-1.28,4.52,2.99,-2.4,173.95818086399998
2.78,-3.72,2.78,-0.79,-2.99,-67.9095435408
-2.04,2.6,-0.33,-3.29,4.44,-25.567974432000003
3.36,-1.03,2.91,2.89,2.06,-59.95626275520001
1.84,-1.23,-0.43,1.26,1.82,2.2316872032
-0.31,1.81,3.41,-3.97,4.65,35.32141613550001
-1.53,-3.01,-0.14,3.88,-1.99,4.9781819304
1.37,-3.65,2.87,-1.11,-3.53,-56.23322776050001
-3.13,1.1,3.2,-3.1,0.98,33.471468800000004
3.69,0.18,2.35,2.09,2.89,9.427810887
-3.53,-0.61,-0.48,0.93,-4.99,4.7965532688
2.58,-0.03,1.67,-0.78,-1.82,-0.1834946568
1.68,-4.0,3.84,2.0,1.12,-57.802752
-0.53,-2.56,2.18,-0.31,-2.68,2.4573601792
-1.59,-3.96,4.83,-1.56,1.66,-78.75391043520001
-2.54,4.28,-4.88,-3.29,-1.09,190.24782636160003
-0.45,1.76,-2.52,4.59,-1.59,-14.565839904
-0.98,1.2,1.46,-0.93,1.63,2.6027396639999996
2.93,2.53,-3.62,4.16,-2.08,232.19527485440003
-4.19,-4.71,4.96,3.67,3.61,1296.8503773648001
-1.01,-4.53,2.86,1.49,1.98,38.604423171600004
0.69,2.6,-3.82,4.09,-4.77,133.69879364399998
-1.31,1.03,4.66,-2.88,3.54,64.10474645760002
4.04,-2.15,1.53,-1.17,-3.35,-52.08850881
-1.8,3.0,1.98,-2.18,4.18,97.4297808
4.13,-1.45,-0.6,1.71,4.5,27.648904499999993
4.24,-1.09,3.09,-2.08,0.41,12.178618483200003
4.94,4.54,-4.06,4.5,0.58,-237.65630615999999
2.14,-0.87,-2.35,3.29,-4.41,-63.479774547000005
-2.61,4.93,-4.03,2.8,3.05,442.8435702599999
-1.06,4.57,-4.76,0.48,3.66,40.508983065600006
0.02,2.6,3.23,0.31,4.91,0.25565191600000003
-0.73,0.28,1.7,-2.6,4.42,3.99324016
-0.38,1.38,2.81,-3.27,-3.89,-18.7441761492
-1.01,-0.09,-0.42,1.83,-2.77,0.1935280998
3.84,-1.63,-4.97,2.96,-3.43,-315.83557662719994
2.41,4.6,-2.43,-0.06,3.63,5.867309844
0.06,2.83,-2.71,4.74,-1.47,3.2062889124
3.64,2.45,1.03,3.89,0.21,7.503667626
4.24,3.05,-4.58,1.98,-1.65,193.49970552
-1.17,-0.14,-2.53,4.97,-1.34,2.7599143571999996
-0.33,2.04,-4.88,-2.49,-3.65,29.857685616
4.89,4.17,1.39,-0.72,3.98,-81.22229989919998
0.85,-3.89,2.58,1.32,0.9,-10.134554760000002
1.68,1.26,-2.57,-3.23,1.94,34.0892308512
2.59,-4.22,-0.86,-0.51,-3.68,17.641221830399996
-1.41,-0.52,-3.94,4.23,-1.33,16.2521449272
2.67,-3.4,-2.85,0.08,2.39,4.94678376
-4.06,0.68,3.53,2.51,-4.07,99.5583710968
0.91,1.84,1.01,-4.25,-2.01,14.44659762
-3.59,3.49,-1.4,4.0,-1.02,-71.5662192
4.35,-4.71,-1.4,4.51,0.92,119.01523787999997
-0.55,-4.89,4.54,-4.46,-3.12,169.909184016
-1.57,2.03,0.66,1.77,2.54,-9.456852358799999
-2.05,-3.92,-3.74,-3.75,-4.05,-456.454845
4.76,3.29,-4.83,4.76,2.49,-896.5123595568
-4.49,3.21,1.69,2.91,2.59,-183.5823103569
-4.98,3.49,2.66,-4.74,-4.17,-913.7992620456002
0.43,-4.04,1.37,-4.1,0.26,2.537041624
-0.43,4.74,3.58,-1.58,-3.32,-38.27586327360001
4.25,-4.37,3.17,-3.27,-0.4,-77.0082711
-0.93,-0.68,2.97,4.2,3.81,30.055404456000005
4.71,-1.82,-3.71,-1.93,4.54,-278.66303741639996
3.32,4.81,3.64,1.06,3.88,239.06837776639998
1.77,4.42,-1.26,0.62,4.78,-29.213639582400006
-4.86,-1.32,-1.61,1.62,-4.94,82.65669572160002
3.42,1.75,-0.34,3.56,0.9,-6.5198196
2.55,2.93,-1.25,-0.07,3.91,2.5561869375
2.94,-0.56,-3.79,4.72,-4.13,-121.63725692160001
1.66,1.89,1.06,3.24,-0.45,-4.8487889520000005
-1.9,0.47,1.3,-3.93,-0.41,-1.8705581699999996
1.76,-3.06,-2.31,4.16,0.53,27.429334732800005
3.66,-0.89,3.21,-4.66,2.16,105.2484702624
3.33,-1.85,0.33,1.01,0.73,-1.4989050945000002
0.42,3.73,-0.19,0.23,-2.61,0.17868169620000002
-2.79,3.86,-4.18,4.85,3.19,696.4664673779998
-4.51,-0.25,-1.79,3.11,-2.16,13.557628260000001
4.29,-4.7,-0.23,-0.24,-4.95,5.509338120000001
-1.44,-1.18,0.28,3.52,-0.73,-1.2225540095999998
3.32,-3.85,4.42,2.41,4.05,-551.43350262
-1.7,-4.8,-3.5,-4.97,2.64,374.730048
3.53,1.82,-4.8,-2.2,-1.27,-86.16159552
-4.03,1.98,-1.82,-4.15,1.64,-98.840189448
0.29,3.6,-1.84,4.42,2.86,-24.283239552
-1.56,4.75,2.1,-1.97,0.88,26.976549600000002
-4.75,-4.67,-0.84,1.09,2.66,-54.025390019999996
2.66,-0.58,3.16,3.37,2.76,-45.3456566976
2.18,-0.11,-2.26,2.36,1.86,2.3789349408
-3.21,-2.44,-3.16,4.3,1.36,-144.740245632
-2.41,-3.37,1.47,3.18,-0.22,-8.352453740400001
0.02,0.99,-3.01,-1.37,-4.09,-0.33394547339999997
3.49,1.63,-0.28,-4.3,0.54,3.6985651920000002
1.1,-1.9,-1.93,1.7,0.39,2.6743430999999998
-3.05,-4.89,-0.46,-0.92,1.85,11.676860340000001
0.64,0.23,-2.11,-3.94,4.56,5.5802201088
1.4,0.74,1.38,-2.16,2.64,-8.152607232
0.0,3.88,4.58,-3.0,3.39,-0.0
0.19,3.99,3.91,-3.71,-2.11,23.2038270051
-4.39,4.6,-3.41,-3.85,-2.56,678.69933824
2.34,2.27,3.99,4.03,1.35,115.30640312100002
4.36,-2.86,4.57,0.38,4.5,-97.44618312
-1.98,-1.96,-0.69,4.07,-2.9,31.605506855999995
2.52,-3.37,-0.13,1.87,-4.57,-9.434776150800001
-4.84,-2.71,-4.8,2.58,4.92,-799.1728081919999
1.13,4.74,-3.26,-4.33,2.12,160.28694167519998
-3.1,-2.09,2.8,0.23,4.94,20.61203144
-0.64,0.66,-4.04,4.7,-1.54,-12.351618048
-2.12,-1.85,2.84,0.04,3.94,1.7554244480000003
0.05,4.76,4.49,-3.04,2.74,-8.901177152
0.97,1.91,2.22,-4.41,3.14,-56.954273115599996
-0.17,-2.18,0.98,-0.63,-4.02,0.9198099287999999
-0.18,1.06,-3.4,-3.05,-3.84,7.597808639999999
